Date,Open,High,Low,Close,Adj Close,Volume,MA5,CHMF,BBL,BBH,OBV,RSI,MACD,UD,Flag
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.31476593017578,107732800,42.04699935913086,-3.296951443659049,48.33219611344462,38.41338761153097,979535600.0,40.34492532168771,0.23014184302179627,0.6934342038190433,0.0
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.257991790771484,140021200,42.362999725341794,-3.6753640784488084,48.29478463158449,38.400465688850076,1119556800.0,41.953249784341175,0.15136106180734366,-2.5578692655586432,0.0
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.657283782958984,116070800,42.39300003051758,-6.243792271170193,48.224096524690815,38.303903734708605,1003486000.0,37.992037609427754,0.09553598594758089,0.991803136071634,0.0
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.42236328125,113634400,42.561500549316406,-8.986970419392192,47.93827976083381,38.38655391836541,889851600.0,43.284732165302266,0.044682435206223343,1.8817976423488814,0.0
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.228702545166016,89726400,42.804500579833984,-9.0489550502203,47.388206421205204,38.723793853452996,800125200.0,47.64385003976388,0.015210741595106627,-0.467531058351367,0.0
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.635154724121094,91557200,42.84600067138672,-8.536901917939518,46.80600344346948,39.100580088228114,708568000.0,51.49730930723107,0.005153767429905858,0.9858483670688978,0.0
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.776214599609375,100497200,42.91300048828125,-7.625039623000377,46.42929878430815,39.35570131741712,809065200.0,56.89698870850238,0.011308708102939293,0.33880575396723067,1.0
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,42.036827087402344,86313600,43.230500030517575,-7.127074773073471,46.040049349964015,39.64045068055356,722751600.0,63.973721614111774,0.033840011058417635,0.6238262595618549,0.0
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.61542892456055,106421600,43.51900024414063,-5.893183392032952,45.765323577689756,39.84917659524319,616330000.0,55.3905982421933,0.06757118863318823,1.376406590907897,0.0
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.51978302001953,83018000,43.76850051879883,-5.1358394182966975,46.00481843223681,39.669348437880366,533312000.0,68.83562379556949,0.1079200762199098,0.0,1.0
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.31476593017578,139235200,44.038500213623045,-4.2526549940794895,46.211726836441976,39.51710667999682,672547200.0,72.88475075387079,0.149470670406726,-2.8340043802952963,0.0
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.622013092041016,261964400,43.971500396728516,-4.1026967501952525,46.25071949573611,39.50503077892209,934511600.0,58.78851894177995,0.19011541990351097,-4.097223209500789,0.0
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.50725555419922,146062000,43.521000671386716,-4.104382271131784,46.32025915524446,39.370824371366865,1080573600.0,48.61031960396075,0.210198226826788,0.0,0.0
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.95734405517578,134768000,42.992000579833984,-3.035223348922504,46.395306773990065,39.26619339385662,1215341600.0,45.27169899826111,0.20578792275002103,-1.3919165911991938,0.0
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.127098083496094,113528400,42.2270004272461,-4.658124406738691,46.69218637364125,38.78748039983694,1101813200.0,36.61624215449017,0.17893642929987882,0.43573796761997574,0.0
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.26337814331055,111852000,41.51750030517578,-4.016485675869022,46.907305371917516,38.41461146259583,989961200.0,35.6627820737137,0.13261506298267514,0.34830879650340485,1.0
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.809104919433594,142623200,41.08850021362305,-3.7511904289142675,47.02536384626108,38.22680290178578,1132584400.0,42.587305730475165,0.07152310810761738,-1.1569808076732913,0.0
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.51203536987305,169709600,40.91850051879883,-3.005268565569972,47.27605861055985,37.816524982172886,962874800.0,36.337932905540576,-0.0070705671717882345,1.811229084499022,0.0
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.43013381958008,214277600,40.91949996948242,-2.6663987556464854,47.340122079987886,37.70471142119212,748597200.0,35.74739530738884,-0.09732852310804753,2.323618373665659,0.0
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.21614074707031,266157600,41.22750015258789,-2.5551892443222424,47.3331334387107,37.72461675456728,482439600.0,44.62331519571143,-0.18630115550785023,4.417504997681854,0.0
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.29265594482422,136272800,41.87350082397461,-3.209627884349127,47.5816455628638,37.64052138863359,346166800.0,53.29895168851357,-0.24553204936160158,0.0,0.0
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.951934814453125,224805200,42.50700073242187,-1.950851175783263,47.75501757700394,37.54814938466596,121361600.0,52.95405334566502,-0.2643884347140539,3.9233435837822572,0.0
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.269927978515625,169805600,43.58250045776367,0.4509175770530877,48.48145437584712,37.1316292728345,291167200.0,59.44352357593292,-0.2349555748635876,0.723495521844697,1.0
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.48271560668945,113611200,44.577500915527345,0.6229285407773741,49.50057104441369,36.4840959070837,177556000.0,58.37366831773296,-0.15998098247045156,0.4806650313490701,0.0
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.79592514038086,92844800,45.425000762939455,1.3404373983500342,50.27674431957275,36.01758932910888,84711200.0,59.81823749050659,-0.049781078820922336,0.7041104741230875,0.0
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.436683654785156,111957200,45.964500427246094,3.1737890394259662,51.08342985291745,35.560237113838724,-27246000.0,69.11765059444384,0.08840090158353399,1.4303974525249785,0.0
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.263877868652344,104848800,46.62200012207031,4.102848412958851,52.02966731058561,34.99633290303743,77602800.0,86.10452549347582,0.25708018957891926,-0.7629956848393515,0.0
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.158267974853516,83115200,46.85999984741211,4.070843302784327,52.783411916099766,34.589921569821456,160718000.0,83.69409125598187,0.4380033816590456,0.0,0.0
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.747859954833984,94780800,47.00949935913086,2.5231479780610977,53.4277519642642,34.26808136906911,255498800.0,88.44161077823134,0.6169735282906904,-0.9088448102841373,0.0
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.16547393798828,76732400,47.02899932861328,2.474755905556889,53.808053759376335,34.096279609560824,178766400.0,83.72302954219087,0.7720321011666537,0.9332708708378323,0.0
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.87986373901367,69176000,47.06999893188477,3.604268058514872,54.251070810861535,33.89576248178169,247942400.0,84.26776062180508,0.9097360471080714,-0.6323664730221501,0.0
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.71665573120117,73190800,46.91749954223633,4.01256880235731,54.68337978577168,33.80853687072248,321133200.0,86.01464400195135,1.0142586156879645,-0.36366004310063316,0.0
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,45.03347396850586,73603200,46.80349960327148,4.043535835371491,54.89095789401783,34.08329213649975,394736400.0,82.90093704015511,1.087139275499884,0.708500532186207,0.0
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.920654296875,60962800,46.77750015258789,3.776823553501467,54.97194303643154,34.565307100897556,455699200.0,81.43878045547557,1.1353515679765818,0.0,0.0
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.20867919921875,80233600,46.813500213623044,3.3868372177137482,54.77365507502232,35.366345077565555,375465600.0,73.56477557938655,1.1597430807321922,0.6411609984837474,0.0
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.158267974853516,92936000,46.82250061035156,4.729468146088004,54.413785516841585,36.31904796399337,468401600.0,74.56105613149103,1.1619141141077245,0.0,0.0
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.26148223876953,69844000,46.88050003051758,5.666791538780344,53.90191137546847,37.41325547938992,398557600.0,62.99638177132538,1.149398882201021,0.0,0.0
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.0982780456543,90056400,46.99400024414062,5.6891662804763214,52.88734702018928,39.0828196312186,308501200.0,60.87786648547648,1.12744778907461,-0.36059387420067646,0.0
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,45.00226593017578,74762000,47.00749969482422,5.477986128042662,51.63327010830085,40.91322990695794,383263200.0,55.9638668598857,1.1006364134149054,0.0,0.0
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.85105895996094,109931200,47.02449951171875,4.500305985486528,50.1496924548273,42.8860574892238,493194400.0,50.47945026520001,1.0655806950321336,-0.33600260416666305,0.0
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.6599006652832,93770000,46.949999237060545,3.6570594208473803,49.467405052228266,43.84434472397617,399424400.0,37.37052829440823,1.0257060889383212,1.8033983325483671,0.0
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,46.04151916503906,105064800,47.054499816894534,3.8191454898890873,48.40451596967588,45.23573379126976,294359600.0,55.701476420610625,0.991484812033614,0.8357844259775149,1.0
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.39673614501953,86264000,47.21699981689453,2.116673860750415,48.40053512583108,45.49263135264385,208095600.0,61.77978709998212,0.9626810339599632,0.7715142122776575,0.0
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.557552337646484,83734400,47.4875,3.3173636333393572,48.844149441278724,45.23260036035702,124361200.0,72.31965100138805,0.9427709641025872,0.3465926115602036,0.0
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.43273162841797,85388800,47.811499786376956,2.8610087267140036,49.14728322238181,45.12979985663838,209750000.0,70.25137536668453,0.9288813750603637,0.0,0.0
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,46.010311126708984,106627200,48.14100036621094,1.6497846011424602,49.432464514297884,45.011451933659494,103122800.0,73.69959578254532,0.9191800858359266,-0.9097538015844786,0.0
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.89751434326172,73234000,48.21399993896485,1.1822543884924723,49.50829195263018,44.98070798633466,176356800.0,68.2959598983578,0.9080179433540457,0.0,1.0
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,46.14952087402344,67644400,48.183999633789064,1.5009639567212993,49.58559437842479,44.96432233401825,108712400.0,62.968247913187724,0.896303813633875,0.5490786357877919,0.0
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.77030563354492,86553600,48.13249969482422,2.9066479064160613,49.70944841147123,44.92796830097181,195266000.0,67.70396727912778,0.8875037449750699,-0.8217192849414579,0.0
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.79429626464844,86440400,47.968499755859376,1.7327988897226017,49.70481600970901,45.061017272761696,281706400.0,57.884070428849334,0.8789819684849591,0.0,0.0
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.32387924194336,246876800,47.8354995727539,0.5005228863184773,49.71683483512704,45.13191521573558,528583200.0,58.995262843309185,0.8635293680518082,-1.027257171130913,0.0
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.29988098144531,73939600,47.69249954223633,0.907807431186613,49.68300497246355,45.20741161790917,454643600.0,50.79948987300315,0.8349563127260519,0.0,0.0
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.567848205566406,134314000,47.56800003051758,2.4944717470885496,49.61948293566278,45.31185035189417,320329600.0,52.67860705232069,0.7929282393967085,-1.6159812244300742,0.0
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.76224899291992,82514800,47.23850021362305,3.515774598261852,49.78494551868628,45.076887672231685,237814800.0,45.062749942561084,0.7325943200832109,0.4362095686057943,1.0
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.51264190673828,102847600,47.028500366210935,4.376415027575888,49.83367530721619,44.99990776163147,340662400.0,49.000553965469486,0.6615528851921147,-0.5576371507414524,0.0
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.383033752441406,108801600,46.76150054931641,2.5965751778419257,49.889596973334264,44.91173626336007,449464000.0,35.22867446518768,0.5845274382585891,0.0,0.0
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.72300338745117,126652400,46.56550064086914,1.3398892557961513,50.00582402762581,44.73359247628044,576116400.0,27.16456896203961,0.5035363170658252,-1.4871295842689536,0.0
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.26542663574219,98276800,46.2370002746582,1.1197867005299647,50.32489240057341,44.26402412367788,477839600.0,16.036606186691174,0.41194076890535786,1.2405964371476896,0.0
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,44.20063018798828,101141200,46.17399978637695,0.9539943681866828,50.44022454565093,44.06519194299653,578980800.0,23.457475998585224,0.32158974665623596,0.0,0.0
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.522247314453125,69460800,46.05699996948242,-0.17930427347047684,50.505282577739386,43.943383931253116,509520000.0,23.788049120555584,0.23242355271076556,0.7276261464184142,0.0
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.42864227294922,90950800,46.058999633789064,0.5631046244937776,50.55977702802146,43.841139643731466,600470800.0,32.10161723856318,0.1525142294192621,0.0,0.0
